sentence,label
"Deutsche Post have adjusted the reporting of US Deutsche Post DHL data to Deutsche Post inter nal management process in 2013 and will therefore no longer be publishing the number of employees working at 6,800 ( 54 % ) of approximately 12,500 sites .",0
"a Global Financial Crime Governance Committee is supported by theRegional Financial Crime Governance Committees , which are chaired by the respective Regional Heads of AFC.Reporting on recent eventsDespite all our efforts to prevent money laundering",0
FRANK APPEL firmly believe that This is also how Deutsche Post DHL Group can continue to enable progress and improve lives around the world .,1
Car fleet policies across ALLIANZ GROUP are also being revised to reduce the use of combustion engines and fossil fuels .,0
1WELCOME TO BRENNTAGWE is the global market leader in chemical distribution and aims to play a leading role also in the area of sus -tainability .,1
"HelloFresh develop new ways of packaging food with less waste , while still ensuring excellent food quality , freshness and safety .",1
Continental AG use agency -approved and certified disposal companies to dispose of Continental AG waste in a proper manner .,0
"Only if Deutsche Bank do all of these things , will Deutsche Bank also achieve sustainable financial success .",0
Express have also created a tool that clearly outlines how The Deutsche Post DHL Group portfolio of products and services is al ready addressing sustainable development issues worldwide .,0
"In this way , Corporate Internal Audit supports Deutsche Post DHL Group in achieving Deutsche Post DHL Group internal objectives .",0
"Across the 20 EU countries where Deutsche Bank operate , Deutsche Bank follow the European Energy Directive and base Deutsche Bank efforts on the respective national energy audit requirements .",0
"Continental AG are reviewing potential new suppliers and service providers already before starting a business relationship by means of self -assessments and , in some cases , on- site audits , which may also include topics with relevance to human rights ( e.g. fire protection and occupational safety ) .",0
"140,016Rubber GroupSales and the Rubber Group consider it more expedient to decide in each specific situation whether it is advisable to convene a Share -holders ‚Äô Meeting .",0
Deutsche Post DHL Group are committed to maintaining the high quality of Deutsche Post DHL Group the “ Managing demographic challenges in the postal sector ” project funded by the European Commission products and services .,1
"Deutsche Post offer equal opportunities for internal and external hires , as laid down in Deutsche Post Code of Conduct .",0
worldwideBrenntag are continuing to pursue worldwideBrenntag sus -tainability targets from 2016 .,0
"In light of these developments , Deutsche Post AG have created Corporate Responsibility Report 2011 .",0
"RBP Working Group discusses comprehensive CR issues and submits comprehensive CR issues to the RBP Council for decision . Sustainability Advisory Council ( SAC ): Sustainability Advisory Council was established to incorporate external perspectives and expertise at an early stage . Sustainability Advisory Council is an internationally staffed body of independent experts and thought leaders from different disciplines ( science , economics , the humanitarian community , environment , logistics , politics , the media , and ethics ) .",0
"In the road freight segment , the company are on track with several different initiatives , which include Green Freight Europe and Green Freight Asia .",0
A total of some 320 sites are scheduled for the upgrade and DHL Express plan to complete the upgrade by the end of 2016 .,1
ALLIANZ GROUP conducts in depth research that enables ALLIANZ GROUP and other stakeholders to stay ahead of developments .,0
"In the rare event that chemicals are released during process - ing , when being placed in or moved between containers or during transportation , BRENNTAGWE takes the appropriate steps to rectify the problem , clean up and dispose chemicals as quickly as possible .",0
Regular network meetings of dangerous goods advisors throughout Deutsche Post AG facilitate the exchange of information and sharing of best practice solutions .,0
ALLIANZ GROUP are currently piloting the approach in select areas of our business and plan to roll out similar projects to all areas of ALLIANZ GROUP in 2018.DIGITAL,0
"Deutsche Post is a classic “ people business ” , so Deutsche Post success depends very much on the talents , know how and skills of Deutsche Post people .",0
DHL ENVIROSOLUTIONS SUPPORTS E WASTE RECYCLINGAUSTRALIA,0
"As part of a supply chain risk assessment and a software solution for monitoring supply chains , Deutsche Post DHL Group examine the vulnerability of Deutsche Post DHL Group customers ’ supply chains with regard to 20 different risk categories , including pandemics , political unrest and natural disasters .",0
Continental AG justify the trust that has been placed in Continental AG .,0
